"CNP10 Price Schedule - Effective March 1, 2022",,,,,,,,,,,
Item ID,Description,Pack Quantity,List Price,Customer Price,UPC,Weight,Length,Width,Height,,
ROUNDFILTER,Charcoal Replacement Filter for use with Broan Elite 61000 Series Range Hood,1,$119.16,$58.39,026715083701,1.95,0.98,0.87,0.19,,
RVK1A,"Broan-NuTone Roof Vent Kit, Steel, Black, 3"" or 4"" Round Duct",1,$88.82,$25.21,026715157822,2.90,1.00,0.94,0.46,,
SC100W,Broan-NuTone SPEED CONTROL WHITE,4,$40.52,$16.61,026715260652,1.20,0.58,0.42,0.17,,
SMD6,6-Inch LinkLogic Automatic Make-Up Air Damper,1,$379.24,$185.83,026715192014,4.80,0.87,0.54,0.79,,
SMD8,8-Inch LinkLogic Automatic Make-Up Air Damper,1,$407.44,$199.65,026715192021,5.60,0.88,0.71,0.93,,
SP240108,24-Inch wide Backsplash in Reversible White/Almond,1,$48.18,$23.61,026715062799,3.10,2.75,2.28,0.07,,
SP240223,24-Inch wide Backsplash in Reversible Bisque/Black,1,$48.18,$23.61,026715140893,3.10,2.75,2.29,0.07,,
SP2404,24-Inch wide Backsplash in Reversible Stainless Steel,1,$122.44,$60.00,026715022182,4.60,2.75,2.29,0.07,,
SP300108,30-Inch wide Backsplash in Reversible White/Almond,1,$48.18,$23.61,026715062812,3.10,2.75,2.29,0.07,,
SP300223,30-Inch wide Backsplash in Reversible Bisque/Black,1,$48.18,$23.61,026715140909,3.10,2.75,2.29,0.07,,
SP3004,30-Inch wide Backsplash in Reversible Stainless Steel,1,$122.44,$60.00,026715000760,6.00,2.75,2.29,0.07,,
SP360108,36-Inch wide Backsplash in Reversible White/Almond,1,$56.14,$27.51,026715062836,3.70,3.75,2.29,0.07,,
SP360223,36-Inch wide Backsplash in Reversible Bisque/Black,1,$56.14,$27.51,026715140916,3.40,3.75,2.29,0.07,,
SP3604,36-Inch wide Backsplash in Reversible Stainless Steel,1,$130.06,$63.73,026715000777,7.60,3.75,2.29,0.07,,
SP4204,42-Inch wide Backsplash in Reversible Stainless Steel,1,$150.90,$73.94,026715022281,7.30,3.75,2.29,0.07,,
SPK110,"Broan Sensonic Speaker 110 CFM Ventilation Fan with Bluetooth Wireless Technology, 1.0 Sones",1,$489.06,$145.77,026715234127,12.05,1.31,0.94,1.27,,
SPK80L,"Broan® Economy Series 80 CFM Bluetooth® Ventilation Fan with LED Light, 2.5 Sones",1,$393.04,$80.57,026715262908,6.90,0.98,0.79,1.08,,
SPK80NL,NUTONE 80 CFM 2.5 SONE BLUETOOTH SPEA   ,1,$393.04,$80.57,026715262915,6.90,0.98,0.79,1.08,,
SPKACC,Sensonic Speaker Accessory with Bluetooth Wireless Technology,1,$225.40,$78.09,026715234141,2.10,1.06,0.53,0.53,,
SSQTXE080,"Broan SmartSense 80 CFM Ventilation Fan with Control, 0.3 Sones; ENERGY STAR Certified",1,$371.04,$138.74,026715186204,12.00,1.29,0.96,1.33,,
SSQTXE110,"Broan SmartSense 110 CFM Ventilation Fan with Control, 0.7 Sones; ENERGY STAR Certified",1,$410.44,$141.76,026715186198,12.15,0.97,1.29,1.33,,
T460,"Transition; 3-1/4"" x 14"" to 7"" Round",1,$42.80,$20.97,026715168811,1.80,1.28,0.65,0.78,,
T461,"Adapter; 3-1/4"" x 14"" to 3-1/4"" x 10""",8,$55.50,$27.20,026715168828,0.80,1.27,0.44,0.50,,
T486,"8"" to 6"" duct reducer",1,$38.80,$19.01,026715229642,1.50,0.79,0.79,0.67,,
T81212,"Duct Transition - 8"" x 12"" to 12"" rd. for 900 & 1500 CFM models",1,$88.68,$43.45,026715131952,4.00,1.09,1.09,0.99,,
V00913,"Register with Damper 4"" x 10""",1,$37.02,$18.14,772371137127,0.55,0.94,0.44,0.15,,
V01104,"Clear Vinyl Tubing 0.1875""ID x0.313""OD",1,$3.34,$1.64,772371138018,0.05,0.25,0.21,0.04,,
V01269,"Whisper 4"" Intake and Exhaust",1,$33.24,$16.29,772371137929,0.50,0.54,0.54,0.33,,
V01271,"Whisper 6"" Intake and Exhaust",1,$40.56,$19.87,772371137936,0.70,0.67,0.67,0.25,,
V02863,"Whisper 5"" Intake and Exhaust",1,$37.84,$18.54,772371153844,0.70,0.64,0.64,0.33,,
V03315,CHARCOAL FILTER 15.375 X 7.150 X .740-Inch,1,$155.92,$76.40,772371137967,0.80,1.30,0.60,0.17,,
V03316,"Pleated Filter 15.375"" x 6.865"" x 1.0""",1,$96.22,$47.15,772371137950,0.60,1.29,0.58,0.20,,
V04316,Insulated Flexible Duct,1,$85.20,$41.75,772371141551,7.00,2.00,0.83,0.75,,
V04319,"Transition ""Y"" Shaped EPS 4 lbs. Grey",1,$81.84,$40.10,772371137059,0.65,1.67,0.83,0.63,,
V04321,"Dual Outside Port 8.72"" x 8.87"" White",1,$57.02,$27.94,772371136953,0.82,0.75,0.69,0.33,,
V04399,Insulated Flexible Duct,1,$222.16,$108.86,772371141575,14.30,1.75,1.17,2.08,,
V04790,"Duct Connector Baffle 8"" x 12""",1,$14.26,$6.99,772371137981,0.30,1.01,0.68,0.08,,
V10338,Type Z Wire #22/4 x 40,1,$27.54,$13.49,772371137134,0.55,0.71,0.71,0.08,,
V104,Broan V104 Vibration Dampening Hangers. Fits both Models L2000L and L3500EXL ventilators. Set of four required.,4,$29.58,$14.49,026715027002,2.20,0.40,0.39,0.31,,
V11001,"Air Flow Collar 6""",1,$128.22,$62.83,772371138049,2.10,0.96,0.83,0.90,,
V11246,"Air Flow Collar 8""",1,$131.30,$64.34,772371138025,2.30,0.96,0.82,0.90,,
V11247,"Air Flow Collar 7""",1,$127.06,$62.26,772371138056,2.30,0.96,0.83,0.90,,
V11988,"Balancing Kit 0.5"" H20",1,$963.66,$472.19,772371137004,10.60,1.69,0.69,0.77,,
V12228,"Pressure Guage 0.5"" of W.",1,$575.54,$282.01,772371139053,2.45,0.78,0.78,0.48,,
V13940,Optional Outside Port Kit,1,$189.08,$92.65,772371138834,2.00,0.98,0.82,0.92,,
V14371,"Outside Port Top Screen 3.8"" x 7""",1,$5.44,$2.67,772371136922,0.25,0.69,0.53,0.39,,
V14373,"Outside Port Bottom Screen 3.8"" x 8""",1,$5.60,$2.74,772371136946,0.25,0.71,0.53,0.40,,
V14695,Tandem Kit with Metal Hood,1,$375.20,$183.85,772371137011,12.10,1.73,1.31,0.98,,
V1607100,Hood Kit (Set 2),0,$151.54,$74.25,772371136885,5.60,1.32,0.78,1.23,,
V18222,"Balancing Kit 0.5"" x 1"" H20",1,"$1,094.14",$536.13,772371138889,9.90,1.69,0.68,0.77,,
V18223,"Pressure Gauge 1"" of Water",1,$583.50,$285.92,772371138896,2.30,0.76,0.76,0.48,,
V21030,Optional Filters Merv 7 IL,1,$24.52,$12.01,772371137073,0.45,0.78,0.78,0.48,,
V21996,Opt. Hepa Filter HRV200TE HRV250TE ERV250TE,1,$125.52,$61.50,026715252008,1.45,1.53,1.03,0.40,,
V24285,Optional Filter Merv13 For Air Exchanger,60,$81.94,$32.71,026715264865,0.32,0.85,0.76,0.09,,
V61239,Optional Kit Hardware Venmar-Vanee IL,1,$65.72,$32.20,772371139008,0.85,0.60,0.57,0.22,,
V63342,Filter Opt Mef 6LC-12LC,1,$37.36,$18.31,772371137141,1.30,1.50,1.02,0.41,,
VACCWMK,WALL BRACKET KIT IK,1,$86.72,$42.49,772371137219,1.50,2.07,0.19,0.18,,
VAUTOW,"Fresh Air Systems, AI Series, Wall Control, Speed Selector, 20-40-60 Timer",60,$109.10,$43.46,026715264827,0.25,0.43,0.30,0.18,,
VB20W,20-Minute Push Button Timer,1,$39.22,$19.22,026715102822,0.25,0.65,0.53,0.19,,
VB60W,Wall control with timer for ERV and HRV units,1,$56.92,$27.89,026715243174,0.20,0.42,0.27,0.08,,
VBATHBTW,"Fresh Air Systems, AI Series, Deluxe Wall Control, 20-40-60 Timer",60,$91.84,$36.62,026715264810,0.25,0.43,0.30,0.18,,
VBATHW,"Fresh Air Systems, AI Series, Wall Control, 20-40-60 Timer",60,$49.06,$19.53,026715264803,0.25,0.43,0.30,0.18,,
VT10W,Wall control with dehumidistat for ERV and HRV units,1,$365.42,$179.06,026715243167,0.55,0.44,0.44,0.17,,
VT11W,Fresh-In Control On/Off,1,$37.72,$18.45,026715255566,0.35,0.64,0.52,0.19,,
VT1W,"Central Control w/Dehumidistat, Off-low-high rocker switch. Low Voltage",1,$75.74,$37.11,026715102839,0.70,0.20,0.53,0.67,,
VT4W,"Broan VT4W Off/Low/High Speed/Intermittent 20 min./hour Wall Control,",1,$105.26,$51.58,026715170418,0.30,0.52,0.20,0.67,,
VT6W,Air Supply Speed and Humidity wall control for ERV and HRV units,1,$70.74,$34.66,026715243129,0.55,0.44,0.44,0.17,,
VT7W,Broan VT7W Automatic/Manual Wall Control,1,$207.86,$101.85,026715243136,0.30,0.42,0.30,0.13,,
VT8W,Broan VT8W Programable Wall Control,1,$336.86,$165.06,772371135536,0.50,0.38,0.36,0.13,,
VT9W,HE Series Wall Control,1,$257.64,$126.24,772371135031,0.22,0.30,0.13,0.43,,
VTDEHUMW,"Fresh Air Systems, AI Series, Wall Control, Dehumidistat",60,$73.86,$48.83,026715264841,0.25,0.43,0.30,0.18,,
VTSPEEDW,"Fresh Air Systems, AI Series, Wall Control, Speed Selector",60,$109.10,$43.46,026715264834,0.25,0.43,0.30,0.18,,
VTTOUCHW,Advanced Touchscreen Control,100,$245.34,$97.66,026715264858,0.31,0.50,0.27,0.08,,
VTYIK1,Broan Tandem Transition Kit,1,$155.42,$76.16,772371137226,4.55,2.08,1.58,0.71,,
VVLED,SurfaceshieldTM Anti-Bacterial LED Module,1,$198.90,$81.56,026715261864,0.50,0.73,0.27,0.21,,
VX3918,"Eight-Gallon Vacuum Bags for Central Vacuums, Set of 3",6,$92.18,$45.18,784891776700,0.88,0.90,0.60,0.19,,
VX3918STD,"Eight-Gallon Vacuum Bags for Central Vacuums, Set of 3",12,$23.52,$11.51,784891776717,0.77,0.94,0.50,0.19,,
WC638,Wall Cap for use with Range Hoods,1,$116.56,$57.11,026715172122,3.30,1.38,0.89,0.56,,
WC650,4-Inch Wall Cap for 4-Inch round duct. Includes 4-Inch diameter metal duct connector and four mounting screws,4,$26.00,$12.74,026715180233,2.00,1.21,1.15,0.21,,
WVK2A,"Broan-NuTone Wall Vent Kit, 3"" or 4"" Round Duct",1,$43.30,$19.44,026715180240,1.10,0.88,0.59,0.59,,
XB000H,"Broan ULTRA GREEN Series Ventilation Fan housing pack for use with XB110F, ENERGY STAR Certified",4,$104.22,$51.07,026715257607,27.50,2.60,1.19,1.69,,
XB00H,"Broan ULTRA GREEN Series Ventilation Fan housing pack, ENERGY STAR Certified",4,$104.22,$51.07,026715259052,28.40,2.60,1.19,1.69,,
XB110,"Broan ULTRA GREEN Series 110 CFM Ventilation Fan, <0.3 Sones; Recognized as ENERGY STAR Most Efficient 2019",1,$373.44,$144.45,026715201150,12.20,1.24,1.17,0.97,,
XB110F,"Broan ULTRA GREEN Series 110 CFM Ventilation fan Finish Pack, <0.3 sones, ENERGY STAR Certified",4,$199.02,$93.38,026715257638,27.20,2.78,1.17,1.18,,
XB110H,"Broan ULTRA GREEN 110 CFM Humidity Sensing Ventilation Fan, <0.3 Sones; ENERGY STAR Certified",1,$501.00,$192.58,026715202874,12.30,1.25,1.15,0.96,,
XB110HL1,"Broan ULTRA GREEN Series 110 CFM Humidity Sensing Multi-Speed Ventilation Fan/LED Light, <0.3 Sones; Recognized as ENERGY STAR Most Efficient 2019",1,$648.60,$257.09,026715252534,13.60,1.23,1.15,0.96,,
XB110L1,"Broan ULTRA GREEN Series 110 CFM Ventilation Fan/LED Light, <0.3 Sones; Recognized as ENERGY STAR Most Efficient 2019",1,$515.90,$204.97,026715252510,13.15,1.23,1.15,0.96,,
XB50,"Broan ULTRA GREEN Series 50 CFM Ventilation Fan, <0.3 Sones; Recognized as ENERGY STAR Most Efficient 2019",1,$327.98,$128.55,026715201198,12.50,1.23,1.15,0.96,,
XB50F,"Broan ULTRA GREEN Series 50 CFM Ventilation fan Finish Pack, <0.3 sones, ENERGY STAR Certified",4,$162.68,$77.48,026715257614,27.60,2.78,1.19,1.19,,
XB50L1,"Broan ULTRA GREEN Series 50 CFM Ventilation Fan LED Light, <0.3 Sones; Recognized as ENERGY STAR Most Efficient 2019",1,$463.12,$192.58,026715252473,13.40,1.23,1.15,0.96,,
XB80,"Broan ULTRA GREEN Series 80 CFM Ventilation Fan, <0.3 Sones; Recognized as ENERGY STAR Most Efficient 2019",1,$339.80,$141.14,026715201174,12.10,1.23,1.16,0.97,,
XB80F,"Broan ULTRA GREEN Series 80 CFM Ventilation fan Finish Pack, <0.3 Sones, ENERGY STAR Certified",4,$341.54,$90.07,026715257621,27.68,2.78,1.17,1.21,,
XB80L1,"Broan ULTRA GREEN Series 80 CFM Ventilation Fan/LED Light, <0.3 Sones; Recognized as ENERGY STAR Most Efficient 2019",1,$499.34,$200.76,026715252497,13.40,1.23,1.15,0.96,,
ZB000H,"Broan ULTRA GREEN Series Ventilation Fan housing pack for use with ZB110F, ENERGY STAR Certified",4,$124.06,$60.80,026715257645,27.50,2.63,1.19,1.69,,
ZB00H,"Broan ULTRA GREEN Series Ventilation Fan housing pack for use with ZB80F, ENERGY STAR Certified",4,$124.06,$60.80,026715259069,28.20,2.53,1.18,1.67,,
ZB110,"Broan ULTRA GREEN Series 110 CFM Multi-Speed Ventilation Fan, <0.3 Sones; Recognized as ENERGY STAR Most Efficient 2019",1,$418.26,$160.81,026715201075,11.90,1.25,1.17,0.97,,
ZB110F,"Broan ULTRA GREEN Series 110 CFM Ventilation fan Finish Pack, <0.3 sones, ENERGY STAR Certified",4,$205.72,$100.01,026715257669,27.20,2.78,1.17,1.21,,
ZB110H,"Broan ULTRA GREEN Series 110 CFM Humidity Sensing Multi-Speed Ventilation Fan with White Grille, <0.3 Sones, ENERGY STAR Certified",1,$555.92,$224.84,026715202867,12.40,1.23,1.15,0.94,,
ZB110HL1,"Broan ULTRA GREEN Series 110 CFM Humidity Sensing Multi-Speed Ventilation Fan, <0.3 Sones; Recognized as ENERGY STAR Most Efficient 2019",1,$706.88,$281.17,026715252619,13.55,1.23,1.15,0.96,,
ZB110L1,"Broan ULTRA GREEN Series 110 CFM Multi-Speed Ventilation Fan/LED Light, <0.3 Sones; Recognized as ENERGY STAR Most Efficient 2019",1,$563.30,$224.84,026715252596,13.10,1.23,1.15,0.96,,
ZB110M,"Broan ULTRA GREEN Series 110 CFM Motion Sensing Multi-Speed Ventilation Fan with White Grille, <0.3 Sones; Recognized as the Most Efficient of ENERGY STAR 2019",1,$475.28,$192.58,026715202881,12.30,1.23,1.14,0.95,,
ZB110ML1,"Broan ULTRA GREEN Series 110 CFM Motion Sensing Multi-Speed Ventilation Fan/ LED Light, <0.3 Sones; Recognized as ENERGY STAR Most Efficient 2019",1,$633.94,$248.92,026715252633,13.55,1.23,1.15,0.96,,
ZB80,"Broan ULTRA GREEN Series 80 CFM Multi-Speed Ventilation Fan, with white grille, <0.3 Sones; Recognized as ENERGY STAR Most Efficient 2019",1,$382.68,$152.63,026715201099,12.00,1.23,1.15,0.98,,
ZB80F,"Broan ULTRA GREEN Series 80 CFM Ventilation fan Finish Pack, <0.3 sones, ENERGY STAR Certified",4,$174.88,$85.69,026715257652,27.72,2.78,1.17,1.21,,
ZB80L1,"Broan ULTRA GREEN Series 80 CFM Multi-Speed Ventilation Fan with LED Light, <0.3 Sones; Recognized as ENERGY STAR Most Efficient 2019",1,$524.78,$216.65,026715252558,13.40,1.23,1.15,0.96,,
ZB80M,"Broan ULTRA GREEN Series 80 CFM Motion Sensing Multi-Speed Ventilation Fan with White Grille, <0.3 Sones; Recognized as ENERGY STAR Most Efficient 2019",1,$441.90,$176.69,026715202898,12.60,1.23,1.16,0.96,,
ZB80ML1,"Broan ULTRA GREEN Series 80 CFM Motion Sensing Multi-Speed Ventilation Fan/LED Light, <0.3 Sones; Recognized as ENERGY STAR Most Efficient 2019",1,$592.54,$233.03,026715252572,13.80,1.23,1.15,0.96,,
