Manufacturer,UPC,Catalog Number,Description,Carton QTY,Unit Measure, List Price , Net Price ,Special Net Price,Special Net Price 2,Special Net Price 3
Morris,601986684019,68401,.098-.039 Heat Shrink 4' Green,1,Piece, $1.19 ,,,,
Morris,601986684026,68402,.137-.059 Heat Shrink 4' Green,1,Piece, $1.48 ,,,,
Morris,601986684033,68403,.211-.098 Heat Shrink 4' Green,1,Piece, $2.02 ,,,,
Morris,601986684040,68404,.250-.117 Heat Shrink 4' Green,1,Piece, $2.36 ,,,,
Morris,601986684057,68405,.367-.176 Heat Shrink 4' Green,1,Piece, $3.18 ,,,,
Morris,601986684064,68406,.484-.234 Heat Shrink 4' Green,1,Piece, $4.12 ,,,,
Morris,601986684071,68407,.827-.390 Heat Shrink 4' Green,1,Piece, $7.92 ,,,,
Morris,601986684088,68408,1.26-.590 Heat Shrink 4' Green,1,Piece, $14.51 ,,,,
Morris,601986684095,68409,.078-.029 Heat Shrink 4' White,1,Piece, $1.09 ,,,,
Morris,601986684101,68410,.098-.039 Heat Shrink 4' White,1,Piece, $1.20 ,,,,
Morris,601986684118,68411,.137-.059 Heat Shrink 4' White,1,Piece, $1.48 ,,,,
Morris,601986684125,68412,.211-.098 Heat Shrink 4' White,1,Piece, $2.07 ,,,,
Morris,601986684132,68413,.250-.117 Heat Shrink 4' White,1,Piece, $2.36 ,,,,
Morris,601986684149,68414,.367-.176 Heat Shrink 4' White,1,Piece, $3.20 ,,,,
Morris,601986684156,68415,.484-.234 Heat Shrink 4' White,1,Piece, $4.12 ,,,,
Morris,601986684163,68416,.827-.390 Heat Shrink 4' White,1,Piece, $7.92 ,,,,
Morris,601986684170,68417,1.26-.590 Heat Shrink 4' White,1,Piece, $14.51 ,,,,
Morris,601986684187,68418,.078-.029 Heat Shrink 4' Blue,1,Piece, $1.09 ,,,,
Morris,601986684194,68419,.098-.039 Heat Shrink 4' Blue,1,Piece, $1.19 ,,,,
Morris,601986684200,68420,.137-.059 Heat Shrink 4' Blue,1,Piece, $1.44 ,,,,
Morris,601986684217,68421,.211-.098 Heat Shrink 4' Blue,1,Piece, $2.07 ,,,,
Morris,601986684224,68422,.250-.117 Heat Shrink 4' Blue,1,Piece, $2.36 ,,,,
Morris,601986684231,68423,.367-.176 Heat Shrink 4' Blue,1,Piece, $3.20 ,,,,
Morris,601986684248,68424,.484-.234 Heat Shrink 4' Blue,1,Piece, $4.12 ,,,,
Morris,601986684255,68425,.827-.390 Heat Shrink 4' Blue,1,Piece, $7.92 ,,,,
Morris,601986684262,68426,1.26-.590 Heat Shrink 4' Blue,1,Piece, $14.51 ,,,,
Morris,601986690003,69000,"Caution Tape 3"" X 1000'",1,Piece, $12.76 ,,,,
Morris,601986690027,69002,"Caution Tape 3"" X 200'",1,Piece, $6.38 ,,,,
Morris,601986690034,69003,"BiLingual Tape Yellow 3""x1000'",1,Piece, $11.53 ,,,,
Morris,601986690041,69004,"Danger Tape Red 3"" x 1000'",1,Piece, $11.53 ,,,,
Morris,601986690058,69005,"Do Not Enter  Yellow 3"" x 1000'",1,Piece, $11.53 ,,,,
Morris,601986690065,69006,"Dang Do Not Enter Red 3""x1000'",1,Piece, $11.53 ,,,,
Morris,601986690089,69008,"Underground Tape 3"" X 300'",1,Piece, $7.96 ,,,,
Morris,601986690102,69010,"Red Underground Tape 3""X1000'",1,Piece, $17.55 ,,,,
Morris,601986690119,69011,"Yellow Underground Tape3""X1000",1,Piece, $33.52 ,,,,
Morris,601986690126,69012,Underground Phone Line Tape,1,Piece, $33.52 ,,,,
Morris,601986690164,69016,Underground Fiber Optic Tape,1,Piece, $33.52 ,,,,
Morris,601986690201,69020,"Underground Tape 6"" X 1000'",1,Piece, $33.52 ,,,,
Morris,601986690218,69021,"Underground Tape 6"" X 1000'",1,Piece, $56.84 ,,,,
Morris,601986690300,69030,"Detectable Tape 3"" X 1000'",1,Piece, $38.32 ,,,,
Morris,601986690409,69040,"Detectable Tape 6"" X 1000'",1,Piece, $79.85 ,,,,
Morris,601986690423,69042,"Detect FiberOpt Oran 3""x1000' ",1,Piece, $39.51 ,,,,
Morris,601986690447,69044,"Detect FiberOpt Oran 6""x1000' ",1,Piece, $79.05 ,,,,
Morris,601986690461,69046,"Detect Water Blue 3""x1000' ",1,Piece, $39.51 ,,,,
Morris,601986690485,69048,"Detect Water Blue 6"" x 1000' ",1,Piece, $79.05 ,,,,
Morris,601986690508,69050,"Detect Sewer Green 3"" x 1000' ",1,Piece, $39.51 ,,,,
Morris,601986690522,69052,"Detect Sewer Green 6"" x 1000' ",1,Piece, $79.05 ,,,,
Morris,601986700108,70010,Pull Ch SPST On-Off Brass,1,Piece, $2.18 ,,,,
Morris,601986700115,70011,Bulk Pull Ch SPST On-Off Brass,100,Piece, $1.95 ,,,,
Morris,601986700207,70020,Pull Ch SPST On-Off Nickel,1,Piece, $2.18 ,,,,
Morris,601986700214,70021,Pull Ch SPST On-Off Nickel,100,Piece, $1.95 ,,,,
Morris,601986700238,70023,Pull Ch SPST On-Off Nickel,1,Piece, $7.76 ,,,,
Morris,601986700252,70025,Pull Ch 3 Way/2 Circuit,1,Piece, $4.52 ,,,,
Morris,601986700405,70040,Pull Ch 3 Speed Off-On-On-On,1,Piece, $4.69 ,,,,
Morris,601986700450,70045,Pull Ch 2 Speed Off-On-On,1,Piece, $3.36 ,,,,
Morris,601986700504,70050,"Toggle M Duty SPST On-Off 6""L",1,Piece, $5.10 ,,,,
Morris,601986700603,70060,Toggle M Duty SPST On-Off,1,Piece, $3.52 ,,,,
Morris,601986700610,70061,Short Ball Toggle SPST On-Off,1,Piece, $5.14 ,,,,
Morris,601986700627,70062,Toggle SPST ON-Term Ground,1,Piece, $4.46 ,,,,
Morris,601986700702,70070,Toggle H Duty SPST On-Off,1,Piece, $3.82 ,,,,
Morris,601986700719,70071,Toggle H Duty SPST On-Off,1,Piece, $5.07 ,,,,
Morris,601986700726,70072,Toggle H Duty SPST On-Off,1,Piece, $8.06 ,,,,
Morris,601986700733,70073,Toggle w/Boot SPST On-Off,1,Piece, $11.58 ,,,,
Morris,601986700801,70080,Toggle H Duty SPDT On-Off-On,1,Piece, $4.58 ,,,,
Morris,601986700818,70081,Toggle H Duty SPST On-Off-On,1,Piece, $7.01 ,,,,
Morris,601986700900,70090,Toggle H Duty SPDT On-On,1,Piece, $4.58 ,,,,
Morris,601986700917,70091,Toggle H Duty SPST On-Off,1,Piece, $5.98 ,,,,
Morris,601986701006,70100,Toggle H Duty DPST On-Off,1,Piece, $5.83 ,,,,
Morris,601986701013,70101,Toggle H Duty DPST On-Off,1,Piece, $9.63 ,,,,
Morris,601986701105,70110,Toggle H Duty DPDT On-Off-On,1,Piece, $7.01 ,,,,
Morris,601986701112,70111,Toggle H Duty DPDT On-Off-On,1,Piece, $9.99 ,,,,
Morris,601986701204,70120,Toggle H Duty SPST On-Off,1,Piece, $3.74 ,,,,
Morris,601986701259,70125,Toggle  SPDT (On)-OFF-(On),1,Piece, $11.19 ,,,,
Morris,601986701273,70127,Toggle DPDT (On)-OFF-(On),1,Piece, $11.87 ,,,,
Morris,601986701303,70130,Toggle H Duty DPDT On-On,1,Piece, $7.01 ,,,,
Morris,601986701310,70131,Toggle DPDT On-On,1,Piece, $9.41 ,,,,
Morris,601986701358,70135,Toggle DPDT On-On,1,Piece, $7.89 ,,,,
Morris,601986701402,70140,Mom Contact SPST Norm Off,1,Piece, $4.58 ,,,,
Morris,601986701501,70150,Mom Contact SPST Norm On,1,Piece, $4.58 ,,,,
Morris,601986701600,70160,Push Button SPST On-Off,1,Piece, $5.67 ,,,,
Morris,601986701617,70161,Push Button SPST On-Off,1,Piece, $7.48 ,,,,
Morris,601986701655,70165,Min Push Button SPST On-Off,1,Piece, $5.28 ,,,,
Morris,601986701716,70171,Rocker Switch SPST On-Off,1,Piece, $6.38 ,,,,
Morris,601986701723,70172,Rocker Switch DPST On-Off,1,Piece, $7.81 ,,,,
Morris,601986701730,70173,Rocker Switch SPDT On-Off-On,1,Piece, $6.95 ,,,,
Morris,601986701747,70174,Rocker Switch DPDT On-Off-On,1,Piece, $11.48 ,,,,
Morris,601986701754,70175,Rocker Switch DPDT On-Off-On,1,Piece, $10.33 ,,,,
Morris,601986701761,70176,Lit Rocker Switch DPST On-Off,1,Piece, $9.63 ,,,,
Morris,601986701778,70177,Lit Rocker Switch DPST On-Off,1,Piece, $9.63 ,,,,
Morris,601986701808,70180,Rocker Switch SPST On-Off,1,Piece, $2.53 ,,,,
Morris,601986701815,70181,Rocker Switch SPDT On-Off-On,1,Piece, $3.03 ,,,,
Morris,601986701822,70182,Rocker Switch SPDT On-On,1,Piece, $3.41 ,,,,
Morris,601986701907,70190,Lighted Rock Sw SPST On-Off,1,Piece, $2.68 ,,,,
Morris,601986701914,70191,Rocker Switch SPST On-Off,1,Piece, $3.41 ,,,,
Morris,601986701921,70192,Min Lit Rocker SPST On-Off,1,Piece, $2.61 ,,,,
Morris,601986702003,70200,Push Can SPST On-Off Brass,1,Piece, $2.89 ,,,,
Morris,601986702102,70210,Push Can SPST On-Off Nickel,1,Piece, $3.08 ,,,,
Morris,601986702201,70220,Rotary SPST On-Off Brass,1,Piece, $2.89 ,,,,
Morris,601986702225,70222,Rotary Switch SPST On-Off,1,Piece, $4.61 ,,,,
Morris,601986702300,70230,2 Circ Rot SPST On-Off Brass,1,Piece, $3.25 ,,,,
Morris,601986702409,70240,Rubber Toggle Sw Cover,1,Piece, $1.60 ,,,,
Morris,601986702416,70241,Rubber Toggle Sw Cover,100,Piece, $1.42 ,,,,
Morris,601986702430,70243,Clear Push Button Cover,1,Piece, $4.61 ,,,,
Morris,601986702461,70246,Indicator Plate On-Off,100,Piece, $0.20 ,,,,
Morris,601986702508,70250,Momentary SPST Off-(On),1,Piece, $5.21 ,,,,
Morris,601986702522,70252,Toggle SPST On-(Off),1,Piece, $5.57 ,,,,
Morris,601986702607,70260,Momentary DPST On-(Off),1,Piece, $7.35 ,,,,
Morris,601986702621,70262,Toggle DPST (On)-Off,1,Piece, $15.53 ,,,,
Morris,601986702706,70270,Momentary SPDT On-Off-(On),1,Piece, $5.85 ,,,,
Morris,601986702805,70280,Momentary SPDT (On)-Off-(On),1,Piece, $5.85 ,,,,
Morris,601986702904,70290,Momentary DPDT On-Off-(On),1,Piece, $10.10 ,,,,
Morris,601986702997,70299,Toggle DPDT (On)-Off-(On),1,Piece, $12.29 ,,,,
Morris,601986703000,70300,Momentary DPDT (On)-Off-(On),1,Piece, $10.10 ,,,,
Morris,601986703017,70301,Toggle 3TST On-Off,1,Piece, $13.29 ,,,,
Morris,601986703024,70302,Toggle 3TDT On-On,1,Piece, $17.24 ,,,,
Morris,601986703031,70303,Toggle 3TDT On-Off-On,1,Piece, $17.24 ,,,,
Morris,601986703048,70304,Toggle 4TST On-Off,1,Piece, $14.51 ,,,,
Morris,601986703055,70305,Toggle 4TDT On-On,1,Piece, $19.00 ,,,,
Morris,601986703062,70306,Toggle 4TDT On-Off-On,1,Piece, $19.00 ,,,,
Morris,601986703109,70310,Green Rect Pilot Lamp,10,Piece, $1.22 ,,,,
Morris,601986703116,70311,Red Rect Pilot Lamp,10,Piece, $1.22 ,,,,
Morris,601986703123,70312,Amber Rect Pilot Lamp,10,Piece, $1.22 ,,,,
Morris,601986703208,70320,Green Rnd Pilot Lamp 16A/250VA,10,Piece, $1.22 ,,,,
Morris,601986703215,70321,Red Rnd Pilot Lamp 16A/250VAC,10,Piece, $1.22 ,,,,
Morris,601986703222,70322,Amber Rnd Pilot Lamp 16A/250VA,10,Piece, $1.21 ,,,,
Morris,601986703239,70323,Green Rnd Pilot Lamp 20A/125VA,10,Piece, $1.22 ,,,,
Morris,601986703253,70325,Amber Rnd Pilot Lamp 20A/125VA,10,Piece, $1.22 ,,,,
Morris,601986703260,70326,Green Rnd Pilot Lamp 24VDC,10,Piece, $1.22 ,,,,
Morris,601986703277,70327,Red Rnd Pilot Lamp 24VDC,10,Piece, $1.22 ,,,,
Morris,601986703284,70328,Amber Rnd Pilot Lamp 24VDC,10,Piece, $1.22 ,,,,
Morris,601986703307,70330,Electric Door Release,1,Piece, $43.67 ,,,,
Morris,601986703321,70332,Roller Ball Open Circuit Use,1,Piece, $9.20 ,,,,
Morris,601986703345,70334,Roller Ball Closed Circuit Use,1,Piece, $9.20 ,,,,
Morris,601986703369,70336,Roller Ball Make & Break Circ,1,Piece, $10.12 ,,,,
Morris,601986704205,70420,Door Switch,1,Piece, $13.78 ,,,,
Morris,601986704229,70422,Bl Button Hole Rotary Switch,1,Piece, $4.57 ,,,,
Morris,601986704502,70450,Br Rotary Cord Switch,1,Piece, $1.29 ,,,,
Morris,601986704519,70451,White Rotary Cord Switch,1,Piece, $1.29 ,,,,
Morris,601986704526,70452,Cord Switches Black,1,Piece, $1.10 ,,,,
Morris,601986704533,70453,Cord Switches Ivory,1,Piece, $1.20 ,,,,
Morris,601986705011,70501,White Magnetic Reed Switch,1,Piece, $7.29 ,,,,
Morris,601986706001,70600A,Retro Corn Lamp 27w 3780L 5K ,1,Piece, $20.12 ,,,,
Morris,601986706018,70601A,Retro Corn Lamp 36w 5040L 5K ,1,Piece, $27.03 ,,,,
Morris,601986706018,70601B,CornLam 36W 120-277 E26 5K Dim, ,Piece, $30.84 ,,,,
Morris,601986706025,70602A,Retro Corn Lamp 54w 7560L 5K ,1,Piece, $30.16 ,,,,
Morris,601986706025,70602B,CornLam 63W 120-277 E26 5K Dim, ,Piece, $57.54 ,,,,
Morris,601986706032,70603A,Retro Corn Lamp 75w 10500L 5K ,1,Piece, $52.79 ,,,,
Morris,601986706049,70604A,Discontinued - replace with 70604B,1,Piece, $64.11 ,,,,
Morris,601986706049,70604B,CornLamp100W120-277E39 CCT Tun, ,Piece, $77.87 ,,,,
Morris,601986706056,70605A,Retr Corn Lamp 120w 16800L 5K ,1,Piece, $71.64 ,,,,
Morris,601986706056,70605B,CornLamp120W120-277E39 CCT Tun, ,Piece, $95.26 ,,,,
Morris,601986706063,70606,Retro Corn Lamp Cutoff 36w 5040L 5K ,1,Piece, $51.42 ,,,,
Morris,601986706070,70607,Retro Corn Lamp Cutoff 54w 7560L 5K ,1,Piece, $57.13 ,,,,
Morris,601986706087,70608,80w 10400 Inverted High Bay Mo,1,Piece, $68.56 ,,,,
Morris,601986706124,70612,Inverted Corn Lamp 80W 10400,1,Piece, $57.13 ,,,,
Morris,601986706148,70614,Shoe Box Retrofit 54w 5900,1,Piece, $67.87 ,,,,
Morris,601986706155,70615,Shoe Box Retrofit 75w 9000,1,Piece, $104.90 ,,,,
Morris,601986706162,70616,Shoe Box Retrofit 95w 11400,1,Piece, $129.58 ,,,,
Morris,601986706179,70617,Shoe Box Retrofit 115w 13500,1,Piece, $135.75 ,,,,
Morris,601986706179,70617A,Retrofit Area Light 5K 110W, ,Piece, $154.91 ,,,,
Morris,601986706184,70618A,Retro Corn Lamp 45w 4891L 5K ,1,Piece, $28.91 ,,,,
Morris,601986706184,70618B,CornLam 45W 120-277 E26 5K Dim, ,Piece, $33.12 ,,,,
Morris,601986706193,70619A,Retro Corn Lamp 36w 5040L 5K ,1,Piece, $27.03 ,,,,
Morris,601986706209,70620A,Retro Corn Lamp 54w 5810L 5K ,1,Piece, $30.16 ,,,,
Morris,601986706209,70620B,CornLam 63W 120-277 E39 5K Dim, ,Piece, $57.54 ,,,,
Morris,601986706216,70621,Retro HB 155W 120-277 E39 Dim, ,Piece, $112.66 ,,,,
Morris,601986706223,70622,Retro HB 240W 120-277 E39 Dim, ,Piece, $120.54 ,,,,
Morris,601986706230,70623,Retro HB 100W 120-277 E26 Dim, ,Piece, $38.04 ,,,,
Morris,601986706247,70624,Retro HB 150W 120-277 E26 Dim, ,Piece, $72.75 ,,,,
Morris,601986706254,70625,Retro Shop/Gar 50W 120-277 E26, ,Piece, $19.94 ,,,,
Morris,601986706261,70626,Retro Shop/Gar 100W 120-277E26, ,Piece, $22.41 ,,,,
Morris,601986711005,71100,DOB Classic WP 45W 120V 5K,1,Piece, $75.46 ,,,,
Morris,601986711012,71101,DOB Classic WP 60W 120V 5K,1,Piece, $101.33 ,,,,
Morris,601986711029,71102,DOB Classic WP 80W 120V 5K,1,Piece, $107.80 ,,,,
Morris,601986711036,71103,DOB Classic WP 100W 120V 5K,1,Piece, $123.97 ,,,,
Morris,601986711043,71104,DOB Classic WP 120W 120V 5K,1,Piece, $172.48 ,,,,
Morris,601986711050,71105,DOB Classic WP 150W 120V 5K,1,Piece, $183.26 ,,,,
Morris,601986711067,71106,DOB FullCutOff WP 50W 120V 5K,1,Piece, $115.00 ,,,,
Morris,601986711074,71107,DOB Classic WP 100W 120V 5K,1,Piece, $150.00 ,,,,
Morris,601986711081,71108,Glare Shield BR 45-80W DOB,1,Piece, $15.02 ,,,,
Morris,601986711098,71109,Glare Shield BR 100-150W DOB,1,Piece, $21.07 ,,,,
Morris,601986711111,71111,Wire Guards  45-80W DOB,1,Piece, $30.17 ,,,,
Morris,601986711135,71113,Wire Guards 100-150W DOB,1,Piece, $42.29 ,,,,
Morris,601986711357,71135A,12W Flood Knuckle 5000K Wh,1,Piece, $32.00 ,,,,
Morris,601986711357,71135B,20W Flood 5K 120-277V Knuck Wh,1,Piece, $42.00 ,,,,
Morris,601986711364,71136A,12W Flood Yoke 5000K Br,1,Piece, $32.00 ,,,,
Morris,601986711371,71137A,12W Flood Yoke 5000K Wh,1,Piece, $32.00 ,,,,
Morris,601986711388,71138A,30W Flood Yoke 5000K Wh,1,Piece, $46.00 ,,,,
Morris,601986711395,71139A,30W Flood Yoke 3000K Br,1,Piece, $46.00 ,,,,
Morris,601986711401,71140A,30W Flood Yoke 3000K Wh,1,Piece, $46.00 ,,,,
Morris,601986711418,71141B,30W Flood 5K 120-277V Knuck Wh,1,Piece, $54.00 ,,,,
Morris,601986711425,71142A,50W Flood Yoke 5000K Wh,1,Piece, $65.00 ,,,,
Morris,601986711432,71143A,50W Flood Knuckle 5000K Wh,1,Piece, $65.00 ,,,,
Morris,601986711432,71143B,50W Flood Knuckle 5000K Wh,1,Piece, $78.00 ,,,,
Morris,601986711449,71144A,100W Flood Trunion 5000K Br,1,Piece, $190.00 ,,,,
Morris,601986711456,71145A,100W Flood Slipfit 5000K Br,1,Piece, $190.00 ,,,,
Morris,601986711470,71147A,150W Flood Trunion 5000K Br,1,Piece, $200.00 ,,,,
Morris,601986711487,71148B,150W Flood Slipfit 5000K Br,1,Piece, $210.00 ,,,,
Morris,601986711494,71149B,150W Flood Slipfit 5000K 480V Br,1,Piece, $280.00 ,,,,
Morris,601986711500,71150A,15W Slim Wallpack Br,1,Piece, $43.00 ,,,,
Morris,601986711517,71151A,15W Slim Wallpack Wh,1,Piece, $43.00 ,,,,
Morris,601986711524,71152A,30W DOB Slim Wallpack Br,1,Piece, $67.00 ,,,,
Morris,601986711531,71153A,30W DOB Slim Wallpack Wh,1,Piece, $67.00 ,,,,
Morris,601986711548,71154A,50W Slim Profile Wallpack Br,1,Piece, $80.00 ,,,,
Morris,601986711555,71155A,50W Slim Profile Wallpack Wh,1,Piece, $80.00 ,,,,
Morris,601986711562,71156A,70W DOB Slim Wallpack Br,1,Piece, $110.00 ,,,,
Morris,601986711579,71157A,70W AdjSlim 5000K Wh G4,1,Piece, $110.00 ,,,,
Morris,601986711586,71158A,120W AdjSlim 5000K Br G4,1,Piece, $150.00 ,,,,
Morris,601986711647,71164C,2X2 Panel 20/30/35W 35/4/5K ST,4,Piece, $40.00 ,,,,
Morris,601986711654,71165C,2X4 Panel 30/35/45W 35/4/5K ST,4,Piece, $69.00 ,,,,
Morris,601986711661,71166,LED Backlit Panel 2X2 40W 5K,4,Piece, $30.27 ,,,,
Morris,601986711678,71167,LED Backlit Panel 2X2 40W 4K,4,Piece, $30.27 ,,,,
Morris,601986711685,71168,LED Backlit Pnls 2X4 DLC Standrd 50W 5K,4,Piece, $54.50 ,,,,
Morris,601986711692,71169,LED Backlit Panel 2X4 48W 4K,4,Piece, $55.88 ,,,,
Morris,601986711746,71174C,LED Bcklit Pnl 1X4 20-35W 3.5K-5K G3,4,Piece, $40.00 ,,,,
Morris,601986711784,71178B,LED Bcklit Pnls Gen 2 2X2 DLC Prem 35W 4K,4,Piece, $25.20 ,,,,
Morris,601986711890,71189,LED Temp String lght 15W 120V,1,Piece, $112.49 ,,,,
Morris,601986711906,71190,50 Ft Temp String Lights,1,Piece, $49.96 ,,,,
Morris,601986711913,71191,100Ft String Temp Lighing,1,Piece, $99.91 ,,,,
Morris,601986711920,71192,LED Temp String lght 5W 120V,1,Piece, $89.09 ,,,,
Morris,601986711937,71193,LED Temp String lght 10W 120V,1,Piece, $94.49 ,,,,
Morris,601986711944,71194,LED Temp String lght 20W 120V,1,Piece, $130.48 ,,,,
Morris,601986711951,71195,LED Temp Hibay 60W 120V 5K,1,Piece, $70.18 ,,,,
Morris,601986711968,71196,LED Temp Hibay 120W 120V 5K,1,Piece, $100.78 ,,,,
Morris,601986711975,71197,Industrial Hook Mount,1,Piece, $6.00 ,,,,
Morris,601986711982,71198,Magnetic Mount,1,Piece, $12.00 ,,,,
Morris,601986712019,71201,"Undercab 20"" 12V 4000K 7.56W",1,Piece, $23.07 ,,,,
Morris,601986712026,71202,"Undercab 20"" 12V 3000K 7.56W",1,Piece, $23.07 ,,,,
Morris,601986712033,71203,Undercab 90° Left Conn 4K,1,Piece, $3.43 ,,,,
Morris,601986712040,71204,Undercab 90° Left Conn 3K,1,Piece, $3.43 ,,,,
Morris,601986712057,71205,Undercab 90° Right Conn 4K,1,Piece, $3.43 ,,,,
Morris,601986712064,71206,Undercab 90° Right Conn 3K,1,Piece, $3.43 ,,,,
Morris,601986712071,71207,Undercab T Left Conn 4K,1,Piece, $3.43 ,,,,
Morris,601986712088,71208,Undercab T Left Conn 3K,1,Piece, $3.43 ,,,,
Morris,601986712095,71209,Undercab T Right Conn 4K,1,Piece, $3.43 ,,,,
Morris,601986712118,71211,Undercab T Right Conn 3K,1,Piece, $3.43 ,,,,
Morris,601986712125,71212,Undercab T Mid Conn 4K,1,Piece, $3.82 ,,,,
Morris,601986712132,71213,Undercab T Mid Conn 3K,1,Piece, $3.82 ,,,,
Morris,601986712149,71214,Undercab Cross Conn 4K,1,Piece, $4.59 ,,,,
Morris,601986712156,71215,Undercab Cross Conn 3K,1,Piece, $4.59 ,,,,
Morris,601986712163,71216,"LED Undercab 2"" Jumper Cord",1,Piece, $3.32 ,,,,
Morris,601986712170,71217,"LED Undercab 4"" Jumper Cord",1,Piece, $3.35 ,,,,
Morris,601986712187,71218,"LED Undercab 8"" Jumper Cord",1,Piece, $3.43 ,,,,
Morris,601986712194,71219,"LED Undercab 10"" Jumper Cord",1,Piece, $3.52 ,,,,
Morris,601986712217,71221,"LED Undercab 8"" 12V 5K 3W",1,Piece, $15.72 ,,,,
Morris,601986712224,71222,"LED Undercab 8"" 12V 4K 3W",1,Piece, $15.72 ,,,,
Morris,601986712231,71223,"LED Undercab 8"" 12V 3K 3W",1,Piece, $15.72 ,,,,
Morris,601986712248,71224,"LED Undercab 12"" 12V 5K 3W",1,Piece, $18.48 ,,,,
Morris,601986712255,71225,LED Undercab 12 12V 4K 3W,1,Piece, $18.48 ,,,,
Morris,601986712262,71226,"LED Undercab 12"" 12V 3K 3W",1,Piece, $18.48 ,,,,
Morris,601986712279,71227,"LED Undercab 18"" 12V 5K 3W",1,Piece, $21.59 ,,,,
Morris,601986712286,71228,LED Undercab 18 12V 4K 3W,1,Piece, $21.59 ,,,,
Morris,601986712293,71229,"LED Undercab 18"" 12V 3K 3W",1,Piece, $21.59 ,,,,
Morris,601986712309,71230,"LED Undercab 24"" 12V 5K 3W",1,Piece, $24.69 ,,,,
Morris,601986712316,71231,LED Undercab 24 12V 4K 3W,1,Piece, $24.69 ,,,,
Morris,601986712323,71232,"LED Undercab 24"" 12V 3K 3W",1,Piece, $24.69 ,,,,
Morris,601986712330,71233,LED Undercab 90° Left Conn,1,Piece, $3.43 ,,,,
Morris,601986712347,71234,LED Undercab 90°Right Conn,1,Piece, $3.43 ,,,,
Morris,601986712354,71235,LED Undercab Tee Left Conn,1,Piece, $3.43 ,,,,
Morris,601986712361,71236,LED Undercab Tee Left Conn,1,Piece, $3.43 ,,,,
Morris,601986712378,71237,LED Undercab Tee Middle Conn,1,Piece, $3.82 ,,,,
Morris,601986712385,71238,LED Undercab 90° Cross Conn,1,Piece, $4.59 ,,,,
Morris,601986712392,71239,"LED Undercab 6"" Jumper Cord",1,Piece, $3.39 ,,,,
Morris,601986712408,71240,"LED Under Cab Light Jump Cord 30"" Wh",1,Piece, $5.25 ,,,,
Morris,601986712415,71241,"LED Undercab 12"" Jumper Cord",1,Piece, $3.52 ,,,,
Morris,601986712422,71242,"LED Undercab 20"" Jumper Cord",1,Piece, $3.72 ,,,,
Morris,601986712439,71243,"LED Undercab 40"" Jumper Cord",1,Piece, $4.29 ,,,,
Morris,601986712446,71244,Undercab Hd Wr Sup 12V 0.5A 6W,1,Piece, $10.32 ,,,,
Morris,601986712453,71245,Undercab Hd Wr Sup 12V .8A 10W,1,Piece, $13.64 ,,,,
Morris,601986712460,71246,Undercab Hd Wr Sup 12V 4A 48W,1,Piece, $29.41 ,,,,
Morris,601986712477,71247,Undercab Plugin Sup 12V .5A 6W,1,Piece, $6.49 ,,,,
Morris,601986712484,71248,Underca Plugin Sup 12V .8A 10W,1,Piece, $9.93 ,,,,
Morris,601986712491,71249,Undercab Plugin Sup 12V 4A 48W,1,Piece, $24.44 ,,,,
Morris,601986712514,71251A,"9"" Undercab CCT Dimmable 5W",1,Piece, $25.51 ,,,,
Morris,601986712521,71252A,"12"" Undercab CCT Dimmable 5W",1,Piece, $26.74 ,,,,
Morris,601986712538,71253,"Undercab 20"" 12V 5000K 7.56W",1,Piece, $23.07 ,,,,
Morris,601986712552,71255,Undercab Power Supply Splitter-2 Fix ,1,Piece, $3.75 ,,,,
Morris,601986712606,71260A,"18"" Undercab CCT Dimmable 9W",1,Piece, $26.74 ,,,,
Morris,601986712644,71264,"24""Undercab Lite White 3000k",1,Piece, $36.05 ,,,,
Morris,601986712644,71264A,"24"" Undercab CCT Dimmable 9W",1,Piece, $26.74 ,,,,
Morris,601986712651,71265,"6"" Jumper Cord",1,Piece, $2.01 ,,,,
Morris,601986712668,71266,"12"" Jumper Cord",1,Piece, $2.78 ,,,,
Morris,601986712675,71267,"24"" Jumper Cord",1,Piece, $3.95 ,,,,
Morris,601986712682,71268,"36"" Jumper Cord",1,Piece, $5.08 ,,,,
Morris,601986712699,71269,"8"" Undercab Lt Brush Alum3000",1,Piece, $18.54 ,,,,
Morris,601986712705,71270,"12""Undercab Lt Brush Alum3000",1,Piece, $25.75 ,,,,
Morris,601986712712,71271,"18""Undercab Lt Brush Alum3000",1,Piece, $28.84 ,,,,
Morris,601986712736,71273,"48"" Jumper Cord",1,Piece, $5.08 ,,,,
Morris,601986712767,71276,"18""Undercab Lite Bronze 3000k",1,Piece, $28.84 ,,,,
Morris,601986712774,71277,"24"" Bronze LED Under Cab 3000",1,Piece, $39.14 ,,,,
Morris,601986712798,71279,"8"" Undercab Lite White 4700k",1,Piece, $18.54 ,,,,
Morris,601986712804,71280,"12""Undercab Lite White 4700K",1,Piece, $25.75 ,,,,
Morris,601986712811,71281,"18""undercab Lite White 4700k",1,Piece, $28.84 ,,,,
Morris,601986712828,71282,"24""Undercab Lite White 4700k",1,Piece, $39.14 ,,,,
Morris,601986712941,71294,Pole Arm for DOB D to D,1,Piece, $7.14 ,,,,
Morris,601986712958,71295,DOB DuskToDawn 35W 120V 5K,1,Piece, $62.40 ,,,,
